algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,1,0.653864852,0.640341515,0.665178571,0.652760043,0.304721177,0.862095073,0.862095073,0.928092431,0.666175387,0.63,0.648087693,1.057421249,1.057421249,1.036175387,1.036175387,0.618401207,0.693430657,0.655915932,0.891799635,0.891799635,0.92497055,0.92497055,0.711815562,0.589201878,0.65050872,1.208101312,1.208101312,1.122613684,1.122613684,0.288184438,0.410798122,0.34949128,0.701523261,0.701523261,0.877386316,0.877386316,0.381598793,0.306569343,0.344084068,1.244738921,1.244738921,1.07502945,1.07502945,0.449521002,0.521428571,0.485474787,0.862095073,0.862095073,0.928092431,0.928092431,0.672131148,0.520547945,0.596339546,1.29119931,1.29119931,1.151583202,1.151583202,0.338688086,0.250746269,0.294717177,1.350720342,1.350720342,1.087941817,1.087941817
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,2,0.642197375,0.660618997,0.626785714,0.643702356,0.28627487,0.903068674,0.903068674,0.947795557,0.655858511,0.615714286,0.635786399,1.065199439,1.065199439,1.040144226,1.040144226,0.645550528,0.697080292,0.67131541,0.926077721,0.926077721,0.948470236,0.948470236,0.665706052,0.563380282,0.614543167,1.181628242,1.181628242,1.10232577,1.10232577,0.334293948,0.436619718,0.385456833,0.765640978,0.765640978,0.89767423,0.89767423,0.354449472,0.302919708,0.32868459,1.170110305,1.170110305,1.051529764,1.051529764,0.486366986,0.538571429,0.512469207,0.903068674,0.903068674,0.947795557,0.947795557,0.648484848,0.5066313,0.577558074,1.279993654,1.279993654,1.141853549,1.141853549,0.337159254,0.256965944,0.297062599,1.312077579,1.312077579,1.08019331,1.08019331
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,3,0.647544968,0.659551761,0.6375,0.64852588,0.295876722,0.881574279,0.881574279,0.936050111,0.652910833,0.637142857,0.645026845,1.024747944,1.024747944,1.015767976,1.015767976,0.631975867,0.726277372,0.67912662,0.870157727,0.870157727,0.905698495,0.905698495,0.672910663,0.579812207,0.626361435,1.160566568,1.160566568,1.093098456,1.093098456,0.327089337,0.420187793,0.373638565,0.778436076,0.778436076,0.906901544,0.906901544,0.368024133,0.273722628,0.32087338,1.344514832,1.344514832,1.094301505,1.094301505,0.476050111,0.54,0.508025055,0.881574279,0.881574279,0.936050111,0.936050111,0.648606811,0.526455026,0.587530919,1.232027008,1.232027008,1.122151785,1.122151785,0.343178622,0.232919255,0.288048938,1.473380216,1.473380216,1.110259367,1.110259367
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,4,0.63976665,0.651013874,0.630357143,0.640685508,0.280258006,0.885280958,0.885280958,0.938215602,0.655121592,0.61,0.632560796,1.073969823,1.073969823,1.045121592,1.045121592,0.634992459,0.689781022,0.66238674,0.920571077,0.920571077,0.945211437,0.945211437,0.674351585,0.558685446,0.616518516,1.207032669,1.207032669,1.115666139,1.115666139,0.325648415,0.441314554,0.383481484,0.737905451,0.737905451,0.884333861,0.884333861,0.365007541,0.310218978,0.33761326,1.176612545,1.176612545,1.054788563,1.054788563,0.47678703,0.538571429,0.507679229,0.885280958,0.885280958,0.938215602,0.938215602,0.650695518,0.50132626,0.576010889,1.297948202,1.297948202,1.149369258,1.149369258,0.34084507,0.263157895,0.302001483,1.295211268,1.295211268,1.077687176,1.077687176
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,5,0.631016043,0.618996798,0.641071429,0.630034113,0.259302156,0.831386507,0.831386507,0.909430466,0.642593957,0.608571429,0.625582693,1.055905564,1.055905564,1.034022529,1.034022529,0.591251885,0.686131387,0.638691636,0.861718173,0.861718173,0.905120499,0.905120499,0.691642651,0.558685446,0.625164049,1.237982225,1.237982225,1.132957205,1.132957205,0.308357349,0.441314554,0.374835951,0.698724631,0.698724631,0.867042795,0.867042795,0.408748115,0.313868613,0.361308364,1.302290505,1.302290505,1.094879501,1.094879501,0.446573324,0.537142857,0.49185809,0.831386507,0.831386507,0.909430466,0.909430466,0.646864686,0.5,0.573432343,1.293729373,1.293729373,1.146864686,1.146864686,0.360852197,0.265432099,0.313142148,1.359489673,1.359489673,1.095420098,1.095420098
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,6,0.631502188,0.681963714,0.589285714,0.635624714,0.270810836,0.901436993,0.901436993,0.943678282,0.649226234,0.597142857,0.623184546,1.087220967,1.087220967,1.052083377,1.052083377,0.668174962,0.715328467,0.691751715,0.934081325,0.934081325,0.952846495,0.952846495,0.631123919,0.521126761,0.57612534,1.211075629,1.211075629,1.109997159,1.109997159,0.368876081,0.478873239,0.42387466,0.770300051,0.770300051,0.890002841,0.890002841,0.331825038,0.284671533,0.308248285,1.165641799,1.165641799,1.047153505,1.047153505,0.515106853,0.571428571,0.543267712,0.901436993,0.901436993,0.943678282,0.943678282,0.633762518,0.49,0.561881259,1.293392894,1.293392894,1.143762518,1.143762518,0.334346505,0.26,0.297173252,1.285948094,1.285948094,1.074346505,1.074346505
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,7,0.625182304,0.626467449,0.624107143,0.625287296,0.249630605,0.817413979,0.817413979,0.898273502,0.644067797,0.588571429,0.616319613,1.094289946,1.094289946,1.055496368,1.055496368,0.601809955,0.686131387,0.643970671,0.877105998,0.877105998,0.915678568,0.915678568,0.68443804,0.525821596,0.605129818,1.301654487,1.301654487,1.158616444,1.158616444,0.31556196,0.474178404,0.394870182,0.665492054,0.665492054,0.841383556,0.841383556,0.398190045,0.313868613,0.356029329,1.268652005,1.268652005,1.084321432,1.084321432,0.45541636,0.557142857,0.506279608,0.817413979,0.817413979,0.898273502,0.898273502,0.645631068,0.482051282,0.563841175,1.339341045,1.339341045,1.163579786,1.163579786,0.357239513,0.277419355,0.317329434,1.287723825,1.287723825,1.079820158,1.079820158
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,8,0.64268352,0.651013874,0.635714286,0.64336408,0.285606108,0.938807088,0.938807088,0.968441941,0.663964628,0.601428571,0.6326966,1.103979191,1.103979191,1.062536056,1.062536056,0.65158371,0.649635036,0.650609373,1.002999644,1.002999644,1.001948674,1.001948674,0.675792507,0.570422535,0.623107521,1.184722667,1.184722667,1.105369972,1.105369972,0.324207493,0.429577465,0.376892479,0.754712524,0.754712524,0.894630028,0.894630028,0.34841629,0.350364964,0.349390627,0.99443816,0.99443816,0.998051326,0.998051326,0.484156227,0.515714286,0.499935256,0.938807088,0.938807088,0.968441941,0.968441941,0.657534247,0.493074792,0.575304519,1.333538556,1.333538556,1.164459454,1.164459454,0.33,0.283185841,0.30659292,1.1653125,1.1653125,1.046814159,1.046814159
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,9,0.64268352,0.663820704,0.625,0.644410352,0.287700256,0.855353195,0.855353195,0.918997789,0.664701548,0.6,0.632350774,1.107835913,1.107835913,1.064701548,1.064701548,0.647058824,0.704379562,0.675719193,0.918622371,0.918622371,0.942679261,0.942679261,0.681556196,0.53286385,0.607210023,1.279043786,1.279043786,1.148692346,1.148692346,0.318443804,0.46713615,0.392789977,0.681693771,0.681693771,0.851307654,0.851307654,0.352941176,0.295620438,0.324280807,1.193899782,1.193899782,1.057320739,1.057320739,0.478997789,0.56,0.519498895,0.855353195,0.855353195,0.918997789,0.918997789,0.66,0.492346939,0.576173469,1.340518135,1.340518135,1.167653061,1.167653061,0.330975955,0.262987013,0.296981484,1.258525853,1.258525853,1.067988942,1.067988942
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,0,0.644141954,0.658484525,0.632142857,0.645313691,0.28947502,0.93443831,0.93443831,0.965720602,0.662490789,0.608571429,0.635531109,1.088599887,1.088599887,1.05391936,1.05391936,0.654600302,0.667883212,0.661241757,0.980111927,0.980111927,0.98671709,0.98671709,0.670028818,0.570422535,0.620225677,1.174618422,1.174618422,1.099606283,1.099606283,0.329971182,0.429577465,0.379774323,0.768129636,0.768129636,0.900393717,0.900393717,0.345399698,0.332116788,0.338758243,1.039994696,1.039994696,1.01328291,1.01328291,0.488577745,0.522857143,0.505717444,0.93443831,0.93443831,0.965720602,0.965720602,0.654600302,0.5,0.577300151,1.309200603,1.309200603,1.154600302,1.154600302,0.329971182,0.27245509,0.301213136,1.211103018,1.211103018,1.057516092,1.057516092
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,1,0.653378707,0.631803629,0.671428571,0.6516161,0.302701932,0.962395099,0.962395099,0.982003369,0.665438467,0.63,0.647719234,1.056251535,1.056251535,1.035438467,1.035438467,0.628959276,0.638686131,0.633822704,0.984770524,0.984770524,0.990273145,0.990273145,0.700288184,0.624413146,0.662350665,1.12151416,1.12151416,1.075875039,1.075875039,0.299711816,0.375586854,0.337649335,0.797982709,0.797982709,0.924124961,0.924124961,0.371040724,0.361313869,0.366177296,1.026920792,1.026920792,1.009726855,1.009726855,0.460574797,0.478571429,0.469573113,0.962395099,0.962395099,0.982003369,0.982003369,0.6672,0.52238806,0.59479403,1.277211429,1.277211429,1.14481194,1.14481194,0.336065574,0.271232877,0.303649225,1.239029641,1.239029641,1.064832697,1.064832697
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,2,0.642197375,0.65208111,0.633928571,0.643004841,0.284883169,1.061031952,1.061031952,1.02912096,0.656595431,0.614285714,0.635440573,1.068876283,1.068876283,1.042309717,1.042309717,0.666666667,0.616788321,0.641727494,1.08086785,1.08086785,1.049878345,1.049878345,0.646974063,0.612676056,0.62982506,1.055980655,1.055980655,1.034298007,1.034298007,0.353025937,0.387323944,0.37017494,0.911448782,0.911448782,0.965701993,0.965701993,0.333333333,0.383211679,0.358272506,0.86984127,0.86984127,0.950121655,0.950121655,0.506263817,0.477142857,0.491703337,1.061031952,1.061031952,1.02912096,1.02912096,0.643377001,0.505988024,0.574682513,1.271526145,1.271526145,1.137388978,1.137388978,0.329850746,0.286885246,0.308367996,1.149765458,1.149765458,1.0429655,1.0429655
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,3,0.646572679,0.647812166,0.645535714,0.64667394,0.292267631,1.002945518,1.002945518,1.001434888,0.653647752,0.632857143,0.643252448,1.032851979,1.032851979,1.02079061,1.02079061,0.645550528,0.653284672,0.6494176,0.988161143,0.988161143,0.992265856,0.992265856,0.661383285,0.61971831,0.640550798,1.067232119,1.067232119,1.041664975,1.041664975,0.338616715,0.38028169,0.359449202,0.890436546,0.890436546,0.958335025,0.958335025,0.354449472,0.346715328,0.3505824,1.022306898,1.022306898,1.007734144,1.007734144,0.488577745,0.487142857,0.487860301,1.002945518,1.002945518,1.001434888,1.001434888,0.645550528,0.524926686,0.585238607,1.229791788,1.229791788,1.120623842,1.120623842,0.338616715,0.264623955,0.301620335,1.279614743,1.279614743,1.073992759,1.073992759
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,4,0.64268352,0.635005336,0.649107143,0.64205624,0.283205571,1.02856122,1.02856122,1.013464575,0.655858511,0.617142857,0.636500684,1.062733699,1.062733699,1.038715654,1.038715654,0.644042232,0.613138686,0.628590459,1.050402212,1.050402212,1.030903546,1.030903546,0.667146974,0.61971831,0.643432642,1.076532617,1.076532617,1.047428664,1.047428664,0.332853026,0.38028169,0.356567358,0.875280179,0.875280179,0.952571336,0.952571336,0.355957768,0.386861314,0.371409541,0.920117249,0.920117249,0.969096454,0.969096454,0.484893147,0.471428571,0.478160859,1.02856122,1.02856122,1.013464575,1.013464575,0.64893617,0.509090909,0.57901354,1.274696049,1.274696049,1.139845261,1.139845261,0.337625179,0.286486486,0.312055833,1.178502983,1.178502983,1.051138692,1.051138692
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,5,0.639280506,0.60832444,0.665178571,0.636751506,0.273320761,0.96583515,0.96583515,0.98394252,0.645541636,0.627142857,0.636342247,1.029337461,1.029337461,1.018398779,1.018398779,0.601809955,0.624087591,0.612948773,0.96430367,0.96430367,0.977722364,0.977722364,0.687319885,0.629107981,0.658213933,1.092530862,1.092530862,1.058211904,1.058211904,0.312680115,0.370892019,0.341786067,0.843048918,0.843048918,0.941788096,0.941788096,0.398190045,0.375912409,0.387051227,1.059262839,1.059262839,1.022277636,1.022277636,0.45394252,0.47,0.46197126,0.96583515,0.96583515,0.98394252,0.98394252,0.647727273,0.519756839,0.583742056,1.246212121,1.246212121,1.127970434,1.127970434,0.356275304,0.277628032,0.316951668,1.28328289,1.28328289,1.078647271,1.078647271
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,6,0.636363636,0.674493063,0.604464286,0.639478674,0.278135637,1.007595941,1.007595941,1.003949889,0.655121592,0.6,0.627560796,1.09186932,1.09186932,1.055121592,1.055121592,0.683257919,0.653284672,0.668271295,1.045880836,1.045880836,1.029973247,1.029973247,0.628242075,0.5657277,0.596984887,1.110502589,1.110502589,1.062514375,1.062514375,0.371757925,0.4342723,0.403015113,0.856047979,0.856047979,0.937485625,0.937485625,0.316742081,0.346715328,0.331728705,0.913550845,0.913550845,0.970026753,0.970026753,0.523949889,0.52,0.521974945,1.007595941,1.007595941,1.003949889,1.003949889,0.637130802,0.491758242,0.564444522,1.295617943,1.295617943,1.14537256,1.14537256,0.325077399,0.282738095,0.303907747,1.149747434,1.149747434,1.042339304,1.042339304
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,7,0.630529898,0.626467449,0.633928571,0.63019801,0.259485227,0.957784427,0.957784427,0.978952521,0.644067797,0.604285714,0.624176755,1.065833233,1.065833233,1.039782082,1.039782082,0.624434389,0.631386861,0.627910625,0.98898857,0.98898857,0.993047528,0.993047528,0.662824207,0.58685446,0.624839334,1.12945245,1.12945245,1.075969747,1.075969747,0.337175793,0.41314554,0.375160666,0.81611868,0.81611868,0.924030253,0.924030253,0.375565611,0.368613139,0.372089375,1.018861162,1.018861162,1.006952472,1.006952472,0.47752395,0.498571429,0.488047689,0.957784427,0.957784427,0.978952521,0.978952521,0.638888889,0.495702006,0.567295447,1.288856776,1.288856776,1.143186883,1.143186883,0.351198872,0.287749288,0.31947408,1.220503009,1.220503009,1.063449584,1.063449584
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,8,0.645600389,0.645677695,0.645535714,0.645606705,0.290155017,1.031687546,1.031687546,1.015119486,0.661753869,0.614285714,0.638019792,1.07727374,1.07727374,1.047468155,1.047468155,0.657616893,0.616788321,0.637202607,1.066195436,1.066195436,1.040828572,1.040828572,0.665706052,0.612676056,0.639191054,1.086554705,1.086554705,1.053029996,1.053029996,0.334293948,0.387323944,0.360808946,0.863086193,0.863086193,0.946970004,0.946970004,0.342383107,0.383211679,0.362797393,0.89345687,0.89345687,0.959171428,0.959171428,0.492262343,0.477142857,0.4847026,1.031687546,1.031687546,1.015119486,1.015119486,0.652694611,0.505988024,0.579341317,1.289940828,1.289940828,1.146706587,1.146706587,0.32946299,0.286885246,0.308174118,1.14841385,1.14841385,1.042577744,1.042577744
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.9",0.9,0.7,s_as_input=False,9,0.64073894,0.649946638,0.633035714,0.641491176,0.281869896,0.949784774,0.949784774,0.974246763,0.665438467,0.592857143,0.629147805,1.12242633,1.12242633,1.072581324,1.072581324,0.656108597,0.635036496,0.645572547,1.033182504,1.033182504,1.021072101,1.021072101,0.674351585,0.5657277,0.620039642,1.192007366,1.192007366,1.108623885,1.108623885,0.325648415,0.4342723,0.379960358,0.749871485,0.749871485,0.891376115,0.891376115,0.343891403,0.364963504,0.354427453,0.942262443,0.942262443,0.978927899,0.978927899,0.487103906,0.512857143,0.499980524,0.949784774,0.949784774,0.974246763,0.974246763,0.658093797,0.484679666,0.571386732,1.357791225,1.357791225,1.173414132,1.173414132,0.327586207,0.293255132,0.310420669,1.117068966,1.117068966,1.034331075,1.034331075
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.8","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.8",0.9,0.7,s_as_input=True,0,0.650947982,0.606189968,0.688392857,0.647291413,0.295154315,0.839539436,0.839539436,0.919998947,0.655858511,0.641428571,0.648643541,1.022496566,1.022496566,1.01442994,1.01442994,0.576168929,0.678832117,0.627500523,0.848764982,0.848764982,0.897336812,0.897336812,0.731988473,0.617370892,0.674679682,1.185654332,1.185654332,1.114617581,1.114617581,0.268011527,0.382629108,0.325320318,0.700447305,0.700447305,0.885382419,0.885382419,0.423831071,0.321167883,0.372499477,1.319655834,1.319655834,1.102663188,1.102663188,0.418570376,0.498571429,0.458570902,0.839539436,0.839539436,0.919998947,0.919998947,0.672535211,0.532951289,0.60274325,1.261907466,1.261907466,1.139583922,1.139583922,0.356147022,0.250712251,0.303429636,1.420540961,1.420540961,1.105434771,1.105434771
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.8","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.8",0.9,0.7,s_as_input=True,1,0.64171123,0.554962647,0.714285714,0.634624181,0.272801619,0.77761524,0.77761524,0.893573008,0.644804716,0.635714286,0.640259501,1.014299554,1.014299554,1.009090431,1.009090431,0.5173454,0.645985401,0.581665401,0.80086237,0.80086237,0.871359998,0.871359998,0.766570605,0.629107981,0.697839293,1.218504022,1.218504022,1.137462624,1.137462624,0.233429395,0.370892019,0.302160707,0.629372925,0.629372925,0.862537376,0.862537376,0.4826546,0.354014599,0.418334599,1.36337485,1.36337485,1.128640002,1.128640002,0.372144436,0.478571429,0.425357932,0.77761524,0.77761524,0.893573008,0.893573008,0.679207921,0.528358209,0.603783065,1.285506517,1.285506517,1.150849712,1.150849712,0.375586854,0.265753425,0.32067014,1.413290741,1.413290741,1.10983343,1.10983343
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.8","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.8",0.9,0.7,s_as_input=True,2,0.644141954,0.589114194,0.690178571,0.639646383,0.280417019,0.809137804,0.809137804,0.904568902,0.662490789,0.608571429,0.635531109,1.088599887,1.088599887,1.05391936,1.05391936,0.568627451,0.638686131,0.603656791,0.890308123,0.890308123,0.92994132,0.92994132,0.752161383,0.589201878,0.670681631,1.27657669,1.27657669,1.162959505,1.162959505,0.247838617,0.410798122,0.329318369,0.603310004,0.603310004,0.837040495,0.837040495,0.431372549,0.361313869,0.396343209,1.193899782,1.193899782,1.07005868,1.07005868,0.404568902,0.5,0.452284451,0.809137804,0.809137804,0.904568902,0.904568902,0.686703097,0.5,0.593351548,1.373406193,1.373406193,1.186703097,1.186703097,0.353960396,0.282857143,0.318408769,1.251375138,1.251375138,1.071103253,1.071103253
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.8","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.8",0.9,0.7,s_as_input=True,3,0.64073894,0.579509072,0.691964286,0.635736679,0.272955772,0.868051304,0.868051304,0.937607117,0.643330877,0.635714286,0.639522581,1.011981155,1.011981155,1.007616591,1.007616591,0.55505279,0.638686131,0.596869461,0.869054083,0.869054083,0.916366659,0.916366659,0.727665706,0.633802817,0.680734261,1.148094781,1.148094781,1.093862889,1.093862889,0.272334294,0.366197183,0.319265739,0.74368211,0.74368211,0.906137111,0.906137111,0.44494721,0.361313869,0.403130539,1.231470055,1.231470055,1.083633341,1.083633341,0.410464259,0.472857143,0.441660701,0.868051304,0.868051304,0.937607117,0.937607117,0.660682226,0.528700906,0.594691566,1.249633239,1.249633239,1.13198132,1.13198132,0.36875,0.268292683,0.318521341,1.374431818,1.374431818,1.100457317,1.100457317
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.8","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.8",0.9,0.7,s_as_input=True,4,0.634905202,0.585912487,0.675892857,0.630902672,0.26245639,0.820660548,0.820660548,0.909817876,0.645541636,0.614285714,0.629913675,1.050881733,1.050881733,1.031255922,1.031255922,0.559577677,0.649635036,0.604606357,0.86137238,0.86137238,0.909942641,0.909942641,0.727665706,0.591549296,0.659607501,1.230101551,1.230101551,1.13611641,1.13611641,0.272334294,0.408450704,0.340392499,0.666749478,0.666749478,0.86388359,0.86388359,0.440422323,0.350364964,0.395393643,1.257038713,1.257038713,1.090057359,1.090057359,0.412675018,0.502857143,0.457766081,0.820660548,0.820660548,0.909817876,0.909817876,0.6625,0.505681818,0.584090909,1.31011236,1.31011236,1.156818182,1.156818182,0.366373902,0.275862069,0.321117986,1.328105395,1.328105395,1.090511833,1.090511833
